city,town,n_trade_areas,total_town_store_count,town_lat,town_lon,vol_과학·기술,vol_교육,vol_보건의료,vol_부동산,vol_소매,vol_수리·개인,vol_숙박,vol_시설관리·임대,vol_예술·스포츠,vol_음식,town_label_ko,dom_cluster_id,dom_cluster_store_count,dom_cluster_label,description_ko
양천구,신정1동,10,903,37.52016474293448,126.85798649616427,97,134,37,53,158,105,10,14,56,239,중형 음식 상권,1,328,소형 소매 상권,"분석 결과, 양천구 신정1동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 903개의 점포 중, 약 328개가 이 핵심 상권 유형에 해당합니다."
양천구,신정2동,10,865,37.519770432738405,126.87369024838645,60,223,34,36,154,118,4,12,45,179,중형 교육 상권,1,285,소형 소매 상권,"분석 결과, 양천구 신정2동은(는) 전반적으로 [중형 교육 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 865개의 점포 중, 약 285개가 이 핵심 상권 유형에 해당합니다."
양천구,신정3동,10,838,37.51601446719569,126.84780707247015,50,135,66,69,164,109,7,26,54,158,중형 소매 상권,1,386,소형 소매 상권,"분석 결과, 양천구 신정3동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 838개의 점포 중, 약 386개가 이 핵심 상권 유형에 해당합니다."
양천구,신정4동,10,2256,37.52482534833082,126.85932168979477,386,216,86,92,419,289,39,117,108,504,대형 음식 상권,1,861,소형 소매 상권,"분석 결과, 양천구 신정4동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,256개의 점포 중, 약 861개가 이 핵심 상권 유형에 해당합니다."
양천구,신정6동,9,483,37.51886965851064,126.86797146181341,44,223,5,38,46,37,0,5,16,69,소형 교육 상권,1,110,소형 소매 상권,"분석 결과, 양천구 신정6동은(는) 전반적으로 [소형 교육 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 483개의 점포 중, 약 110개가 이 핵심 상권 유형에 해당합니다."
양천구,신정7동,9,598,37.51137137957238,126.86399534908709,25,157,31,21,102,71,0,12,35,144,소형 교육 상권,1,201,소형 소매 상권,"분석 결과, 양천구 신정7동은(는) 전반적으로 [소형 교육 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 598개의 점포 중, 약 201개가 이 핵심 상권 유형에 해당합니다."
영등포구,당산1동,10,2662,37.524433050388744,126.89648018432904,794,132,44,110,366,261,39,201,78,637,대형 과학·기술 상권,1,838,소형 소매 상권,"분석 결과, 영등포구 당산1동은(는) 전반적으로 [대형 과학·기술 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,662개의 점포 중, 약 838개가 이 핵심 상권 유형에 해당합니다."
영등포구,당산2동,10,1799,37.531984680132396,126.90165029498985,384,210,91,89,234,169,17,99,74,432,대형 음식 상권,1,604,소형 소매 상권,"분석 결과, 영등포구 당산2동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,799개의 점포 중, 약 604개가 이 핵심 상권 유형에 해당합니다."
영등포구,대림1동,10,678,37.493640779369386,126.90493833514192,43,30,25,28,201,96,8,14,40,193,중형 소매 상권,1,316,소형 소매 상권,"분석 결과, 영등포구 대림1동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 678개의 점포 중, 약 316개가 이 핵심 상권 유형에 해당합니다."
영등포구,대림2동,10,1145,37.49063610114341,126.9004958691975,76,25,32,47,265,150,17,65,126,342,중형 음식 상권,1,552,소형 소매 상권,"분석 결과, 영등포구 대림2동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,145개의 점포 중, 약 552개가 이 핵심 상권 유형에 해당합니다."
영등포구,대림3동,10,1293,37.497782127711524,126.89772843233432,143,77,31,53,282,139,3,121,129,315,대형 음식 상권,1,619,소형 소매 상권,"분석 결과, 영등포구 대림3동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,293개의 점포 중, 약 619개가 이 핵심 상권 유형에 해당합니다."
영등포구,도림동,10,658,37.50896586513623,126.90080109295843,78,51,16,32,149,91,13,33,39,156,소형 음식 상권,1,282,소형 소매 상권,"분석 결과, 영등포구 도림동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 658개의 점포 중, 약 282개가 이 핵심 상권 유형에 해당합니다."
영등포구,문래동,10,2739,37.51686003706875,126.89184350945735,814,226,67,80,388,188,5,202,75,694,대형 과학·기술 상권,1,817,소형 소매 상권,"분석 결과, 영등포구 문래동은(는) 전반적으로 [대형 과학·기술 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,739개의 점포 중, 약 817개가 이 핵심 상권 유형에 해당합니다."
영등포구,신길1동,10,769,37.51212255300123,126.91929550864104,60,57,21,41,172,100,34,37,46,201,중형 음식 상권,1,351,소형 소매 상권,"분석 결과, 영등포구 신길1동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 769개의 점포 중, 약 351개가 이 핵심 상권 유형에 해당합니다."
영등포구,신길3동,10,656,37.5064594496353,126.90694529527698,45,47,42,43,184,80,9,25,37,144,소형 소매 상권,1,340,소형 소매 상권,"분석 결과, 영등포구 신길3동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 656개의 점포 중, 약 340개가 이 핵심 상권 유형에 해당합니다."
영등포구,신길4동,10,303,37.50738221723237,126.91246688830988,29,25,10,17,69,52,3,18,6,74,소형 음식 상권,1,123,소형 소매 상권,"분석 결과, 영등포구 신길4동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 303개의 점포 중, 약 123개가 이 핵심 상권 유형에 해당합니다."
영등포구,신길5동,10,258,37.50038249234841,126.90596464961466,25,21,7,15,56,36,9,14,14,61,소형 음식 상권,1,115,소형 소매 상권,"분석 결과, 영등포구 신길5동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 258개의 점포 중, 약 115개가 이 핵심 상권 유형에 해당합니다."
영등포구,신길6동,10,935,37.49915229619224,126.91467762756425,100,133,46,58,184,115,17,17,47,218,중형 음식 상권,1,369,소형 소매 상권,"분석 결과, 영등포구 신길6동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 935개의 점포 중, 약 369개가 이 핵심 상권 유형에 해당합니다."
영등포구,신길7동,10,444,37.50612675363018,126.9206706618075,47,62,16,33,85,41,11,19,27,103,소형 음식 상권,1,191,소형 소매 상권,"분석 결과, 영등포구 신길7동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 444개의 점포 중, 약 191개가 이 핵심 상권 유형에 해당합니다."
영등포구,양평1동,10,1429,37.524279722790624,126.88750503038105,479,86,18,65,202,112,16,88,43,320,대형 과학·기술 상권,1,432,소형 소매 상권,"분석 결과, 영등포구 양평1동은(는) 전반적으로 [대형 과학·기술 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,429개의 점포 중, 약 432개가 이 핵심 상권 유형에 해당합니다."
영등포구,양평2동,10,1514,37.53722176040395,126.89463029547099,475,106,25,61,212,107,16,105,45,362,대형 과학·기술 상권,1,464,소형 소매 상권,"분석 결과, 영등포구 양평2동은(는) 전반적으로 [대형 과학·기술 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,514개의 점포 중, 약 464개가 이 핵심 상권 유형에 해당합니다."
영등포구,여의동,10,6411,37.523386588792,126.92707252661721,2126,334,175,221,803,254,31,348,103,2016,대형 과학·기술 상권,1,1681,소형 소매 상권,"분석 결과, 영등포구 여의동은(는) 전반적으로 [대형 과학·기술 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 6,411개의 점포 중, 약 1,681개가 이 핵심 상권 유형에 해당합니다."
영등포구,영등포동,10,3724,37.520940557720095,126.90628424600433,431,152,120,145,1129,261,119,187,151,1029,대형 소매 상권,1,1851,소형 소매 상권,"분석 결과, 영등포구 영등포동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 3,724개의 점포 중, 약 1,851개가 이 핵심 상권 유형에 해당합니다."
영등포구,영등포본동,10,1048,37.51362124807142,126.90982263308688,77,59,24,34,384,99,29,49,49,244,중형 소매 상권,1,569,소형 소매 상권,"분석 결과, 영등포구 영등포본동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,048개의 점포 중, 약 569개가 이 핵심 상권 유형에 해당합니다."
용산구,남영동,10,1327,37.54677488403347,126.97293791230136,187,92,40,28,212,62,71,84,52,499,대형 음식 상권,1,487,소형 소매 상권,"분석 결과, 용산구 남영동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,327개의 점포 중, 약 487개가 이 핵심 상권 유형에 해당합니다."
용산구,보광동,10,572,37.52827303365733,126.9993275172402,83,28,12,68,126,80,16,16,10,133,소형 음식 상권,1,248,소형 소매 상권,"분석 결과, 용산구 보광동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 572개의 점포 중, 약 248개가 이 핵심 상권 유형에 해당합니다."
용산구,서빙고동,10,340,37.52220920637544,126.99195444038371,71,34,1,17,86,30,3,30,4,64,소형 소매 상권,1,141,소형 소매 상권,"분석 결과, 용산구 서빙고동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 340개의 점포 중, 약 141개가 이 핵심 상권 유형에 해당합니다."
용산구,용문동,10,491,37.537737263533614,126.95945699899887,45,32,10,31,151,61,2,11,10,138,소형 소매 상권,1,215,소형 소매 상권,"분석 결과, 용산구 용문동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 491개의 점포 중, 약 215개가 이 핵심 상권 유형에 해당합니다."
용산구,용산2가동,10,656,37.54460595839164,126.98513452166578,98,41,7,23,132,38,23,13,8,273,소형 음식 상권,1,206,소형 소매 상권,"분석 결과, 용산구 용산2가동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 656개의 점포 중, 약 206개가 이 핵심 상권 유형에 해당합니다."
용산구,원효로1동,10,874,37.53779966496536,126.9656707904896,135,57,14,63,170,72,19,25,25,294,중형 음식 상권,1,316,소형 소매 상권,"분석 결과, 용산구 원효로1동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 874개의 점포 중, 약 316개가 이 핵심 상권 유형에 해당합니다."
용산구,원효로2동,10,466,37.53420787781897,126.95440683397422,60,46,6,33,127,59,7,28,12,88,소형 소매 상권,1,213,소형 소매 상권,"분석 결과, 용산구 원효로2동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 466개의 점포 중, 약 213개가 이 핵심 상권 유형에 해당합니다."
용산구,이촌1동,9,472,37.51973102203319,126.9738933631851,17,45,33,37,128,50,0,1,13,148,소형 음식 상권,1,212,소형 소매 상권,"분석 결과, 용산구 이촌1동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 472개의 점포 중, 약 212개가 이 핵심 상권 유형에 해당합니다."
용산구,이촌2동,9,171,37.52561557373138,126.95609736903432,29,13,3,18,46,21,2,8,0,31,소형 소매 상권,1,77,소형 소매 상권,"분석 결과, 용산구 이촌2동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 171개의 점포 중, 약 77개가 이 핵심 상권 유형에 해당합니다."
용산구,이태원1동,10,1630,37.53343330095139,126.99335822712342,167,34,11,43,559,72,71,33,20,620,대형 음식 상권,1,737,소형 소매 상권,"분석 결과, 용산구 이태원1동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,630개의 점포 중, 약 737개가 이 핵심 상권 유형에 해당합니다."
용산구,이태원2동,10,886,37.53923943642374,126.99022240125073,182,45,12,44,211,56,28,32,12,264,중형 음식 상권,1,339,소형 소매 상권,"분석 결과, 용산구 이태원2동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 886개의 점포 중, 약 339개가 이 핵심 상권 유형에 해당합니다."
용산구,청파동,10,1307,37.54787057577811,126.96758514853232,168,69,19,59,235,117,127,51,40,422,대형 음식 상권,1,531,소형 소매 상권,"분석 결과, 용산구 청파동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,307개의 점포 중, 약 531개가 이 핵심 상권 유형에 해당합니다."
용산구,한강로동,10,3254,37.52974318159219,126.96703032489356,409,117,63,182,971,220,31,113,53,1095,대형 음식 상권,1,1413,소형 소매 상권,"분석 결과, 용산구 한강로동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 3,254개의 점포 중, 약 1,413개가 이 핵심 상권 유형에 해당합니다."
용산구,한남동,10,2142,37.53489975182635,127.0046561229151,399,118,33,104,530,126,17,78,53,684,대형 음식 상권,1,815,소형 소매 상권,"분석 결과, 용산구 한남동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,142개의 점포 중, 약 815개가 이 핵심 상권 유형에 해당합니다."
용산구,효창동,10,285,37.54125741550612,126.9612832403803,51,42,10,20,67,19,2,11,3,60,소형 소매 상권,1,113,소형 소매 상권,"분석 결과, 용산구 효창동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 285개의 점포 중, 약 113개가 이 핵심 상권 유형에 해당합니다."
용산구,후암동,10,812,37.549103608831146,126.97843223188897,143,66,21,52,181,58,40,32,18,201,중형 음식 상권,1,344,소형 소매 상권,"분석 결과, 용산구 후암동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 812개의 점포 중, 약 344개가 이 핵심 상권 유형에 해당합니다."
은평구,갈현1동,10,1040,37.622227003486,126.91815109650611,65,70,45,62,183,131,15,24,69,376,중형 음식 상권,1,398,소형 소매 상권,"분석 결과, 은평구 갈현1동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,040개의 점포 중, 약 398개가 이 핵심 상권 유형에 해당합니다."
은평구,갈현2동,10,1191,37.616634732565,126.91554990460058,77,170,30,48,248,170,6,35,72,335,대형 음식 상권,1,439,소형 소매 상권,"분석 결과, 은평구 갈현2동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,191개의 점포 중, 약 439개가 이 핵심 상권 유형에 해당합니다."
은평구,구산동,10,640,37.61167025229342,126.91172433193447,52,93,30,37,131,120,1,17,20,139,소형 음식 상권,1,236,소형 소매 상권,"분석 결과, 은평구 구산동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 640개의 점포 중, 약 236개가 이 핵심 상권 유형에 해당합니다."
은평구,녹번동,10,1199,37.60477775062537,126.92963311752146,166,146,38,92,184,154,13,58,48,300,대형 음식 상권,1,433,소형 소매 상권,"분석 결과, 은평구 녹번동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,199개의 점포 중, 약 433개가 이 핵심 상권 유형에 해당합니다."
은평구,대조동,10,1944,37.61259053611268,126.92396758975322,139,112,106,120,554,213,38,63,73,526,대형 소매 상권,1,954,소형 소매 상권,"분석 결과, 은평구 대조동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,944개의 점포 중, 약 954개가 이 핵심 상권 유형에 해당합니다."
은평구,불광1동,10,1069,37.6149619739836,126.92922530071576,78,91,82,84,219,144,8,37,39,287,중형 음식 상권,1,469,소형 소매 상권,"분석 결과, 은평구 불광1동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,069개의 점포 중, 약 469개가 이 핵심 상권 유형에 해당합니다."
은평구,불광2동,10,909,37.622416886150134,126.92468038072619,80,66,28,44,257,125,13,45,22,229,중형 소매 상권,1,409,소형 소매 상권,"분석 결과, 은평구 불광2동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 909개의 점포 중, 약 409개가 이 핵심 상권 유형에 해당합니다."
은평구,수색동,10,349,37.58383072724438,126.8946470250522,26,19,8,46,91,30,8,12,13,96,소형 음식 상권,1,178,소형 소매 상권,"분석 결과, 은평구 수색동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 349개의 점포 중, 약 178개가 이 핵심 상권 유형에 해당합니다."
은평구,신사1동,10,837,37.59814158552727,126.9113990654827,94,68,33,62,185,128,3,33,44,187,중형 음식 상권,1,360,소형 소매 상권,"분석 결과, 은평구 신사1동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 837개의 점포 중, 약 360개가 이 핵심 상권 유형에 해당합니다."
은평구,신사2동,10,467,37.592707748158446,126.9097696735137,52,70,17,27,113,58,2,27,10,91,소형 소매 상권,1,196,소형 소매 상권,"분석 결과, 은평구 신사2동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 467개의 점포 중, 약 196개가 이 핵심 상권 유형에 해당합니다."
은평구,역촌동,10,1615,37.60458002248156,126.91574270024833,129,179,47,83,306,257,8,52,79,475,대형 음식 상권,1,575,소형 소매 상권,"분석 결과, 은평구 역촌동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,615개의 점포 중, 약 575개가 이 핵심 상권 유형에 해당합니다."
은평구,응암1동,10,1215,37.59979339957859,126.92375885774247,105,136,77,79,247,139,4,49,62,317,대형 음식 상권,1,518,소형 소매 상권,"분석 결과, 은평구 응암1동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,215개의 점포 중, 약 518개가 이 핵심 상권 유형에 해당합니다."
은평구,응암2동,10,467,37.59272674925131,126.92036875306617,30,72,19,47,87,62,4,8,17,121,소형 음식 상권,1,182,소형 소매 상권,"분석 결과, 은평구 응암2동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 467개의 점포 중, 약 182개가 이 핵심 상권 유형에 해당합니다."
은평구,응암3동,10,1343,37.58930937787723,126.91752730683554,93,73,46,53,341,155,15,40,74,453,대형 음식 상권,1,569,소형 소매 상권,"분석 결과, 은평구 응암3동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,343개의 점포 중, 약 569개가 이 핵심 상권 유형에 해당합니다."
은평구,증산동,10,529,37.5831962788793,126.90668889268477,48,66,21,41,124,69,3,26,10,121,소형 소매 상권,1,225,소형 소매 상권,"분석 결과, 은평구 증산동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 529개의 점포 중, 약 225개가 이 핵심 상권 유형에 해당합니다."
은평구,진관동,10,1234,37.63902816306286,126.92502509630303,87,180,51,52,280,115,29,27,45,368,대형 음식 상권,1,484,소형 소매 상권,"분석 결과, 은평구 진관동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,234개의 점포 중, 약 484개가 이 핵심 상권 유형에 해당합니다."
종로구,가회동,10,693,37.58040247697956,126.98647897155493,116,42,7,14,168,13,67,32,14,220,중형 음식 상권,1,302,소형 소매 상권,"분석 결과, 종로구 가회동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 693개의 점포 중, 약 302개가 이 핵심 상권 유형에 해당합니다."
종로구,교남동,10,275,37.57090394858181,126.96334304859927,28,32,15,18,51,21,6,12,5,87,소형 음식 상권,1,107,소형 소매 상권,"분석 결과, 종로구 교남동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 275개의 점포 중, 약 107개가 이 핵심 상권 유형에 해당합니다."
종로구,무악동,9,133,37.57511698252787,126.95832905287352,9,19,5,7,25,13,0,8,10,37,소형 음식 상권,1,55,소형 소매 상권,"분석 결과, 종로구 무악동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 133개의 점포 중, 약 55개가 이 핵심 상권 유형에 해당합니다."
종로구,부암동,10,496,37.598693904544994,126.96183342066516,97,58,6,11,100,38,18,32,13,123,소형 음식 상권,1,180,소형 소매 상권,"분석 결과, 종로구 부암동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 496개의 점포 중, 약 180개가 이 핵심 상권 유형에 해당합니다."
종로구,사직동,10,2361,37.57401973925166,126.97224934199735,420,124,73,57,313,94,45,246,47,942,대형 음식 상권,1,781,소형 소매 상권,"분석 결과, 종로구 사직동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,361개의 점포 중, 약 781개가 이 핵심 상권 유형에 해당합니다."
종로구,삼청동,10,745,37.58120114259345,126.98227058018931,129,31,7,7,246,9,33,43,9,231,중형 소매 상권,1,345,소형 소매 상권,"분석 결과, 종로구 삼청동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 745개의 점포 중, 약 345개가 이 핵심 상권 유형에 해당합니다."
종로구,숭인1동,10,217,37.57577512909116,127.01631600040398,18,14,14,9,49,30,21,9,4,49,소형 소매 상권,1,106,소형 소매 상권,"분석 결과, 종로구 숭인1동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 217개의 점포 중, 약 106개가 이 핵심 상권 유형에 해당합니다."
종로구,숭인2동,10,858,37.57403657495126,127.02001270315466,76,29,17,42,310,54,63,45,28,194,중형 소매 상권,1,505,소형 소매 상권,"분석 결과, 종로구 숭인2동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 858개의 점포 중, 약 505개가 이 핵심 상권 유형에 해당합니다."
종로구,이화동,10,943,37.58005097495871,127.00322326175304,193,69,26,11,151,29,46,43,30,345,중형 음식 상권,1,307,소형 소매 상권,"분석 결과, 종로구 이화동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 943개의 점포 중, 약 307개가 이 핵심 상권 유형에 해당합니다."
종로구,종로1.2.3.4가동,10,7875,37.571639087703346,126.98748090788256,1078,366,137,153,2426,412,182,674,159,2288,대형 소매 상권,1,3731,소형 소매 상권,"분석 결과, 종로구 종로1.2.3.4가동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 7,875개의 점포 중, 약 3,731개가 이 핵심 상권 유형에 해당합니다."
종로구,종로5.6가동,10,1724,37.572118023717266,127.00389254899729,187,41,79,62,600,76,44,67,33,535,대형 소매 상권,1,885,소형 소매 상권,"분석 결과, 종로구 종로5.6가동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,724개의 점포 중, 약 885개가 이 핵심 상권 유형에 해당합니다."
